:START_ID,:END_ID,:TYPE
http://www.wikidata.org/entity/Q171048,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q222939,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q782465,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q736254,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1304560,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q42198,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q900708,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1616185,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q241309,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q19089,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q429311,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1254469,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q764116,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q839042,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1051496,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q220910,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q643263,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1137372,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q340127,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1163081,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q261923,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q498990,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q739498,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1543837,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q280918,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2036869,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q614966,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q919025,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q749988,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2276999,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q579359,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q175038,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q720724,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q587891,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1308622,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q931165,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2501468,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1180839,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2093029,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q819196,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q590701,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q493799,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q190908,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q218894,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q132351,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1354109,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q753676,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1395242,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q258647,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1194561,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q760229,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q564893,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1619928,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1519553,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2067539,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q290811,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1306348,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q673486,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q196004,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q120484,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q3196361,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1780602,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q502882,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q4905397,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q555995,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1141286,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1475275,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1169589,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q155089,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q636222,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1756394,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q645480,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q880549,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q909394,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q953911,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1353837,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q813451,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q392915,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q466101,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q44686,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q514565,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q521290,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2079258,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1313063,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q399823,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1788520,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q162729,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q47221,Decade-1970,FROM_DECADE
http://www.wikidata.org/entity/Q789374,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1178292,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q466765,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q642511,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q766263,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1428990,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q699299,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q889386,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1567203,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q777776,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1160005,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1459049,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q460379,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2341110,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q962809,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q106428,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1141727,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q221345,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q470375,Decade-1960,FROM_DECADE
http://www.wikidata.org/entity/Q1753610,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2478977,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q180008,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1048166,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2268296,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q598860,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1140085,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2619747,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q465009,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1850866,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q106871,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q2479210,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q333971,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q584057,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q13908,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q739754,Decade-1990,FROM_DECADE
http://www.wikidata.org/entity/Q1129069,Decade-1990,FROM_DECADE
